feature,coef
assistance applicant,-0.005187307200653661
assistance 900 month,-0.005187307200653661
applicant provide financial,-0.005187307200653661
applicant provide applicant,-0.005187307200653661
applicant pass away,-0.005187307200653661
applicant pass,-0.005187307200653661
spouse separate december,-0.005187307200653661
spouse separate,-0.005187307200653661
spouse marriage employment,-0.005187307200653661
instrument,-0.005187307200653661
institute train educate,-0.005187307200653661
spouse marriage applicant,-0.005187307200653661
spouse dominate mother,-0.005187307200653661
spouse dominate,-0.005187307200653661
applicant owns worth,-0.005187307200653661
applicant owns,-0.005187307200653661
applicant owe 32,-0.005187307200653661
applicant owe,-0.005187307200653661
applicant offer position,-0.005187307200653661
applicant offer,-0.005187307200653661
applicant obtain graduate,-0.005187307200653661
applicant obtain equivalent,-0.005187307200653661
applicant obtain bachelor,-0.005187307200653661
applicant mother vacation,-0.005187307200653661
september 2017 applicant,-0.005187307200653661
september 2017,-0.005187307200653661
september 2010 permanent,-0.005187307200653661
september 2010,-0.005187307200653661
separate december 2015,-0.005187307200653661
separate december,-0.005187307200653661
separate,-0.005187307200653661
sensitive technical information,-0.005187307200653661
august 2018 tr,-0.005187307200653661
august 2018,-0.005187307200653661
august 2014 gx,-0.005187307200653661
august 2014,-0.005187307200653661
attend college russia,-0.005187307200653661
ax longtime friend,-0.005187307200653661
ax longtime,-0.005187307200653661
ax applicant work,-0.005187307200653661
ax applicant,-0.005187307200653661
ax administrative notice,-0.005187307200653661
ax administrative,-0.005187307200653661
away july 2018,-0.005187307200653661
away july,-0.005187307200653661
away applicant receive,-0.005187307200653661
work business,-0.005187307200653661
wonderful country horrible,-0.005187307200653661
wonderful country,-0.005187307200653661
state applicant daily,-0.005187307200653661
state america applicant,-0.005187307200653661
wonderful,-0.005187307200653661
state aerospace university,-0.005187307200653661
state aerospace,-0.005187307200653661
applicant mother live,-0.005187307200653661
applicant marry citizen,-0.005187307200653661
state june 2009,-0.005187307200653661
state june,-0.005187307200653661
state identify moscow,-0.005187307200653661
state identify,-0.005187307200653661
state choice position,-0.005187307200653661
bachelor degree university,-0.005187307200653661
bachelor degree applicant,-0.005187307200653661
state choice,-0.005187307200653661
state applicant weekly,-0.005187307200653661
state applicant spoke,-0.005187307200653661
applicant live home,-0.005187307200653661
applicant live cold,-0.005187307200653661
woman resent family,-0.005187307200653661
applicant little verbal,-0.005187307200653661
applicant little contact,-0.005187307200653661
send text,-0.005187307200653661
send mother 100,-0.005187307200653661
send mother,-0.005187307200653661
bar december 2011,-0.005187307200653661
bar december,-0.005187307200653661
banks dealing clients,-0.005187307200653661
banks dealing,-0.005187307200653661
banks,-0.005187307200653661
applicant involve woman,-0.005187307200653661
applicant involve,-0.005187307200653661
applicant intention living,-0.005187307200653661
applicant intention,-0.005187307200653661
applicant intend share,-0.005187307200653661
woman resent,-0.005187307200653661
state sell cars,-0.005187307200653661
state sell,-0.005187307200653661
self employ,-0.005187307200653661
self,-0.005187307200653661
security university august,-0.005187307200653661
security university,-0.005187307200653661
believe daughter stay,-0.005187307200653661
believe daughter,-0.005187307200653661
woman refresh candor,-0.005187307200653661
sensitive technical,-0.005187307200653661
sensitive information influence,-0.005187307200653661
sensitive information,-0.005187307200653661
send text month,-0.005187307200653661
birthday gx 10,-0.005187307200653661
birthday gx,-0.005187307200653661
birthday,-0.005187307200653661
biotechnology defense technology,-0.005187307200653661
biotechnology defense,-0.005187307200653661
biotechnology,-0.005187307200653661
benefit russian government,-0.005187307200653661
benefit russian,-0.005187307200653661
sell cars tr,-0.005187307200653661
sell cars dealing,-0.005187307200653661
self employ artist,-0.005187307200653661
state like great,-0.005187307200653661
state like,-0.005187307200653661
applicant immerse american,-0.005187307200653661
applicant immerse,-0.005187307200653661
applicant hold security,-0.005187307200653661
applicant hold,-0.005187307200653661
applicant hire linguist,-0.005187307200653661
applicant hire,-0.005187307200653661
states mother disapprove,-0.005187307200653661
states mother,-0.005187307200653661
security inspector,-0.005187307200653661
security defense relate,-0.005187307200653661
security defense industry,-0.005187307200653661
security clearance letter,-0.005187307200653661
security clearance july,-0.005187307200653661
security clearance employment,-0.005187307200653661
security clearance attend,-0.005187307200653661
borrow money credit,-0.005187307200653661
borrow money,-0.005187307200653661
borrow,-0.005187307200653661
boring want explore,-0.005187307200653661
boring want,-0.005187307200653661
boring,-0.005187307200653661
brother employ electrical,-0.005187307200653661
brother employ,-0.005187307200653661
brother citizen resident,-0.005187307200653661
brother citizen,-0.005187307200653661
brother brother employ,-0.005187307200653661
brother brother,-0.005187307200653661
brother approve decision,-0.005187307200653661
brother approve,-0.005187307200653661
brother applicant wend,-0.005187307200653661
brother applicant intention,-0.005187307200653661
security inspector district,-0.005187307200653661
states hearing department,-0.005187307200653661
states hearing,-0.005187307200653661
woman refresh,-0.005187307200653661
11 counterintelligence screen,-0.005187307200653661
applicant formally renounce,-0.005187307200653661
applicant formally,-0.005187307200653661
11 counterintelligence,-0.005187307200653661
applicant financial assistance,-0.005187307200653661
applicant financial,-0.005187307200653661
stay unite state,-0.005187307200653661
stay unite,-0.005187307200653661
business application,-0.005187307200653661
business applicant owe,-0.005187307200653661
business applicant,-0.005187307200653661
brother years hearing,-0.005187307200653661
brother years,-0.005187307200653661
brother send text,-0.005187307200653661
brother send,-0.005187307200653661
brother expect inherit,-0.005187307200653661
brother expect,-0.005187307200653661
business tr 20,-0.005187307200653661
business tr,-0.005187307200653661
business owner ordain,-0.005187307200653661
business owner,-0.005187307200653661
business doing spite,-0.005187307200653661
business doing,-0.005187307200653661
business day week,-0.005187307200653661
business day,-0.005187307200653661
business application clearance,-0.005187307200653661
11,-0.005187307200653661
stay home watch,-0.005187307200653661
stay home support,-0.005187307200653661
states undermine euro,-0.005187307200653661
states undermine,-0.005187307200653661
states time unite,-0.005187307200653661
states time,-0.005187307200653661
states significant human,-0.005187307200653661
states significant,-0.005187307200653661
applicant father pass,-0.005187307200653661
applicant father mother,-0.005187307200653661
applicant ex husband,-0.005187307200653661
applicant ex,-0.005187307200653661
applicant enroll additional,-0.005187307200653661
screen interview applicant,-0.005187307200653661
screen interview,-0.005187307200653661
screen,-0.005187307200653661
school high school,-0.005187307200653661
school high,-0.005187307200653661
school applicant enroll,-0.005187307200653661
candor honesty,-0.005187307200653661
candor ax longtime,-0.005187307200653661
candor ax,-0.005187307200653661
sca reflect applicant,-0.005187307200653661
sca reflect,-0.005187307200653661
car dealership applicant,-0.005187307200653661
car dealership,-0.005187307200653661
car business doing,-0.005187307200653661
car business,-0.005187307200653661
work russian,-0.005187307200653661
candor honesty reliability,-0.005187307200653661
inspector russian,-0.005187307200653661
applicant enroll,-0.005187307200653661
inspector district inspector,-0.005187307200653661
student recent graduates,-0.005187307200653661
student recent,-0.005187307200653661
student,-0.005187307200653661
strain death applicant,-0.005187307200653661
strain death,-0.005187307200653661
strain,-0.005187307200653661
applicant earn 45,-0.005187307200653661
inspector district,-0.005187307200653661
applicant develope deep,-0.005187307200653661
applicant develope,-0.005187307200653661
applicant deny allegation,-0.005187307200653661
applicant deny,-0.005187307200653661
applicant dedicated hardworking,-0.005187307200653661
applicant dedicated,-0.005187307200653661
applicant daily telephone,-0.005187307200653661
applicant daily,-0.005187307200653661
applicant currently home,-0.005187307200653661
applicant currently,-0.005187307200653661
card invest 100,-0.005187307200653661
card invest,-0.005187307200653661
card,-0.005187307200653661
school applicant,-0.005187307200653661
applicant commented russia,-0.005187307200653661
applicant commented,-0.005187307200653661
applicant citizen august,-0.005187307200653661
applicant citizen,-0.005187307200653661
applicant choose come,-0.005187307200653661
applicant choose,-0.005187307200653661
support application security,-0.005187307200653661
support application,-0.005187307200653661
certificate cyber security,-0.005187307200653661
certificate cyber,-0.005187307200653661
certificate,-0.005187307200653661
ceremony easy pride,-0.005187307200653661
ceremony easy,-0.005187307200653661
ceremony,-0.005187307200653661
cars tr 41,-0.005187307200653661
cars tr,-0.005187307200653661
cars dealing banks,-0.005187307200653661
cars dealing,-0.005187307200653661
submit letter support,-0.005187307200653661
applicant brother send,-0.005187307200653661
applicant brother expect,-0.005187307200653661
applicant brother applicant,-0.005187307200653661
applicant borrow money,-0.005187307200653661
applicant borrow,-0.005187307200653661
russian tr 17,-0.005187307200653661
russian tr,-0.005187307200653661
russian passport expire,-0.005187307200653661
russian passport,-0.005187307200653661
russian linguist hire,-0.005187307200653661
russian linguist contingent,-0.005187307200653661
russian intelligence agent,-0.005187307200653661
russian intelligence,-0.005187307200653661
information communication technology,-0.005187307200653661
russian citizenship,-0.005187307200653661
russian agent involve,-0.005187307200653661
russian agent,-0.005187307200653661
russia wonderful country,-0.005187307200653661
russia wonderful,-0.005187307200653661
choose come unite,-0.005187307200653661
choose come,-0.005187307200653661
choose,-0.005187307200653661
choice position abroad,-0.005187307200653661
choice position,-0.005187307200653661
choice,-0.005187307200653661
children applicant ex,-0.005187307200653661
children applicant,-0.005187307200653661
support spouse marriage,-0.005187307200653661
support spouse,-0.005187307200653661
support parents tr,-0.005187307200653661
support parents,-0.005187307200653661
applicant believe daughter,-0.005187307200653661
applicant believe,-0.005187307200653661
applicant apply program,-0.005187307200653661
citizen resident,-0.005187307200653661
citizen live unite,-0.005187307200653661
citizen live,-0.005187307200653661
citizen august 2014,-0.005187307200653661
citizen august,-0.005187307200653661
russian immigrant advance,-0.005187307200653661
russian immigrant,-0.005187307200653661
russian government sor,-0.005187307200653661
russian government father,-0.005187307200653661
russian government 1980,-0.005187307200653661
russian elementary school,-0.005187307200653661
russian elementary,-0.005187307200653661
russian citizenship applicant,-0.005187307200653661
class college,-0.005187307200653661
information communication,-0.005187307200653661
citizenship ceremony easy,-0.005187307200653661
citizenship ceremony,-0.005187307200653661
citizenship applicant allow,-0.005187307200653661
citizenship applicant,-0.005187307200653661
citizens corporate entities,-0.005187307200653661
citizens corporate,-0.005187307200653661
citizens,-0.005187307200653661
citizen september 2010,-0.005187307200653661
citizen september,-0.005187307200653661
citizen resident russia,-0.005187307200653661
russia include extrajudicial,-0.005187307200653661
russia include,-0.005187307200653661
russia applicant receive,-0.005187307200653661
russia applicant apply,-0.005187307200653661
russia aggressive collector,-0.005187307200653661
russia aggressive,-0.005187307200653661
clearance employment contingent,-0.005187307200653661
clearance employment,-0.005187307200653661
clearance denied applicant,-0.005187307200653661
clearance denied,-0.005187307200653661
clearance attend college,-0.005187307200653661
clearance attend,-0.005187307200653661
class college tr,-0.005187307200653661
clients aspect business,-0.005187307200653661
clients aspect,-0.005187307200653661
clients,-0.005187307200653661
clearance letter applicant,-0.005187307200653661
clearance letter,-0.005187307200653661
clearance july 2018,-0.005187307200653661
clearance july,-0.005187307200653661
russia use cyber,-0.005187307200653661
russia use commercial,-0.005187307200653661
russia tr 37,-0.005187307200653661
russia tr,-0.005187307200653661
russia sor allege,-0.005187307200653661
russia sor,-0.005187307200653661
russia october 2011,-0.005187307200653661
russia october,-0.005187307200653661
applicant apply,-0.005187307200653661
applicant applicant dedicated,-0.005187307200653661
information area high,-0.005187307200653661
applicant allow russian,-0.005187307200653661
applicant allow,-0.005187307200653661
applicant allege sor,-0.005187307200653661
applicant allege,-0.005187307200653661
talk tr 17,-0.005187307200653661
talk tr,-0.005187307200653661
russia 2015,-0.005187307200653661
right issue russia,-0.005187307200653661
collection,-0.005187307200653661
collect sensitive information,-0.005187307200653661
collect sensitive,-0.005187307200653661
collect,-0.005187307200653661
cold region siberia,-0.005187307200653661
cold region,-0.005187307200653661
cold,-0.005187307200653661
right issue,-0.005187307200653661
right,-0.005187307200653661
college tr 42,-0.005187307200653661
college tr,-0.005187307200653661
college russia applicant,-0.005187307200653661
college russia,-0.005187307200653661
information area,-0.005187307200653661
collector economic information,-0.005187307200653661
collector economic,-0.005187307200653661
collector,-0.005187307200653661
collection use sophisticate,-0.005187307200653661
collection use,-0.005187307200653661
russia 2015 tr,-0.005187307200653661
talk telephone months,-0.005187307200653661
talk telephone,-0.005187307200653661
taking post graduate,-0.005187307200653661
taking post,-0.005187307200653661
taking,-0.005187307200653661
inherit parents property,-0.005187307200653661
applicant affiliation russian,-0.005187307200653661
applicant affiliation,-0.005187307200653661
applicant affiliate russian,-0.005187307200653661
applicant affiliate,-0.005187307200653661
applicant admit factual,-0.005187307200653661
commented,-0.005187307200653661
respect applicant applicant,-0.005187307200653661
inherit parents,-0.005187307200653661
retain financial business,-0.005187307200653661
retain financial,-0.005187307200653661
retain,-0.005187307200653661
respect applicant,-0.005187307200653661
respect,-0.005187307200653661
resident russia sor,-0.005187307200653661
resident russia,-0.005187307200653661
resident applicant citizen,-0.005187307200653661
resident applicant,-0.005187307200653661
resent family applicant,-0.005187307200653661
resent family,-0.005187307200653661
resent,-0.005187307200653661
commercial academic enterprise,-0.005187307200653661
commercial academic,-0.005187307200653661
commercial,-0.005187307200653661
commented russia wonderful,-0.005187307200653661
commented russia,-0.005187307200653661
technological,-0.005187307200653661
technical skills penetration,-0.005187307200653661
technical skills,-0.005187307200653661
technical information area,-0.005187307200653661
technical information,-0.005187307200653661
inherit,-0.005187307200653661
taxation siberian state,-0.005187307200653661
taxation siberian,-0.005187307200653661
taxation,-0.005187307200653661
applicant admit allegation,-0.005187307200653661
applicant actively work,-0.005187307200653661
applicant actively,-0.005187307200653661
applicant accept program,-0.005187307200653661
applicant accept invitation,-0.005187307200653661
applicant 34 year,-0.005187307200653661
applicant 34,-0.005187307200653661
telephone contact mother,-0.005187307200653661
telephone contact brother,-0.005187307200653661
technology russian agent,-0.005187307200653661
communication technology russian,-0.005187307200653661
communication technology,-0.005187307200653661
technology russian,-0.005187307200653661
technology environmental protection,-0.005187307200653661
technology environmental,-0.005187307200653661
technological intelligence sources,-0.005187307200653661
technological intelligence,-0.005187307200653661
apartment worth 16,-0.005187307200653661
apartment worth,-0.005187307200653661
apartment applicant owns,-0.005187307200653661
apartment applicant,-0.005187307200653661
information technological intelligence,-0.005187307200653661
renounce russian citizenship,-0.005187307200653661
renounce russian,-0.005187307200653661
renounce,-0.005187307200653661
information technological,-0.005187307200653661
company tr 36,-0.005187307200653661
company tr,-0.005187307200653661
require learn english,-0.005187307200653661
require learn,-0.005187307200653661
require,-0.005187307200653661
answer hearing incorporate,-0.005187307200653661
answer hearing,-0.005187307200653661
television instead doing,-0.005187307200653661
television instead,-0.005187307200653661
television,-0.005187307200653661
reliability kindness,-0.005187307200653661
reliability,-0.005187307200653661
relationship talk tr,-0.005187307200653661
relationship talk,-0.005187307200653661
relationship father strain,-0.005187307200653661
relationship father,-0.005187307200653661
relate industry intelligence,-0.005187307200653661
conditions arbitrary,-0.005187307200653661
conditions,-0.005187307200653661
telephone months tr,-0.005187307200653661
telephone months,-0.005187307200653661
amicable relationship talk,-0.005187307200653661
amicable relationship,-0.005187307200653661
amicable,-0.005187307200653661
american life culture,-0.005187307200653661
american life,-0.005187307200653661
information influence political,-0.005187307200653661
america applicant develope,-0.005187307200653661
america applicant,-0.005187307200653661
information influence,-0.005187307200653661
refresh candor,-0.005187307200653661
refresh,-0.005187307200653661
reflect applicant visit,-0.005187307200653661
reflect applicant,-0.005187307200653661
000 applicant actively,-0.005187307200653661
000 applicant,-0.005187307200653661
000 50 business,-0.005187307200653661
conditions arbitrary arrest,-0.005187307200653661
reliability kindness ax,-0.005187307200653661
recent,-0.005187307200653661
receive pension service,-0.005187307200653661
receive pension,-0.005187307200653661
year old russian,-0.005187307200653661
recruitment russian immigrant,-0.005187307200653661
recruitment russian,-0.005187307200653661
recruitment,-0.005187307200653661
relate industry,-0.005187307200653661
relate,-0.005187307200653661
region siberia boring,-0.005187307200653661
region siberia,-0.005187307200653661
region,-0.005187307200653661
refresh candor ax,-0.005187307200653661
construction,-0.005187307200653661
receive benefit russian,-0.005187307200653661
receive benefit,-0.005187307200653661
receive bachelor degree,-0.005187307200653661
receive bachelor,-0.005187307200653661
receive 000 father,-0.005187307200653661
receive 000,-0.005187307200653661
reason question allegiance,-0.005187307200653661
reason question,-0.005187307200653661
sor admission,-0.005187307200653661
recent graduates applicant,-0.005187307200653661
recent graduates,-0.005187307200653661
alternative energy biotechnology,-0.005187307200653661
alternative energy,-0.005187307200653661
alternative,-0.005187307200653661
allow russian passport,-0.005187307200653661
allow russian,-0.005187307200653661
allow,-0.005187307200653661
allegiance unite states,-0.005187307200653661
allegiance unite,-0.005187307200653661
allegiance,-0.005187307200653661
contact mother time,-0.005187307200653661
contact mother mother,-0.005187307200653661
contact maintain amicable,-0.005187307200653661
contact maintain,-0.005187307200653661
contact brother years,-0.005187307200653661
contact brother brother,-0.005187307200653661
construction company tr,-0.005187307200653661
construction company,-0.005187307200653661
allege sor applicant,-0.005187307200653661
allege sor,-0.005187307200653661
allege father serve,-0.005187307200653661
allege father,-0.005187307200653661
allege applicant father,-0.005187307200653661
allege applicant,-0.005187307200653661
allegation sor deny,-0.005187307200653661
allegation sor applicant,-0.005187307200653661
allegation sor admission,-0.005187307200653661
allegation grant motion,-0.005187307200653661
allegation grant,-0.005187307200653661
sophisticate largescale hack,-0.005187307200653661
contingent obtain security,-0.005187307200653661
contingent obtain,-0.005187307200653661
contingent ability obtain,-0.005187307200653661
contingent ability,-0.005187307200653661
sophisticate largescale,-0.005187307200653661
aggressive collector economic,-0.005187307200653661
aggressive collector,-0.005187307200653661
aggressive,-0.005187307200653661
agent obtain sensitive,-0.005187307200653661
agent obtain,-0.005187307200653661
testify applicant live,-0.005187307200653661
testify applicant immerse,-0.005187307200653661
testify applicant choose,-0.005187307200653661
testify applicant brother,-0.005187307200653661
terrorist activity direct,-0.005187307200653661
terrorist activity,-0.005187307200653661
sophisticate,-0.005187307200653661
agent involve intrusion,-0.005187307200653661
agent involve,-0.005187307200653661
affiliation russian government,-0.005187307200653661
affiliation russian,-0.005187307200653661
affiliate russian government,-0.005187307200653661
question allegiance unite,-0.005187307200653661
question allegiance,-0.005187307200653661
contractor january 2018,-0.005187307200653661
contractor january,-0.005187307200653661
counterintelligence screen interview,-0.005187307200653661
punitive psychiatric incarceration,-0.005187307200653661
punitive psychiatric,-0.005187307200653661
punitive,-0.005187307200653661
counterintelligence screen,-0.005187307200653661
counterintelligence,-0.005187307200653661
counsel withdraw guideline,-0.005187307200653661
counsel withdraw,-0.005187307200653661
counsel,-0.005187307200653661
corps year employ,-0.005187307200653661
corps year,-0.005187307200653661
corps,-0.005187307200653661
corporate entities international,-0.005187307200653661
corporate entities,-0.005187307200653661
corporate,-0.005187307200653661
psychiatric incarceration,-0.005187307200653661
psychiatric,-0.005187307200653661
provide financial assistance,-0.005187307200653661
provide financial,-0.005187307200653661
country horrible,-0.005187307200653661
country citizenship ceremony,-0.005187307200653661
country citizenship,-0.005187307200653661
applicant stay unite,-0.005187307200653661
credit card invest,-0.005187307200653661
credit card,-0.005187307200653661
covid 19 year,-0.005187307200653661
applicant stay,-0.005187307200653661
applicant states time,-0.005187307200653661
course september 2017,-0.005187307200653661
course september,-0.005187307200653661
course,-0.005187307200653661
country involve program,-0.005187307200653661
country involve,-0.005187307200653661
country horrible government,-0.005187307200653661
public private enterprise,-0.005187307200653661
public private,-0.005187307200653661
public,-0.005187307200653661
psychiatric incarceration harsh,-0.005187307200653661
affiliate russian,-0.005187307200653661
applicant states,-0.005187307200653661
affect citizens corporate,-0.005187307200653661
affect citizens,-0.005187307200653661
skills penetration,-0.005187307200653661
aerospace university russia,-0.005187307200653661
aerospace university,-0.005187307200653661
aerospace,-0.005187307200653661
testify used car,-0.005187307200653661
testify used,-0.005187307200653661
testify unite state,-0.005187307200653661
testify unite,-0.005187307200653661
testify text week,-0.005187307200653661
testify text,-0.005187307200653661
protection high end,-0.005187307200653661
protection high,-0.005187307200653661
protection,-0.005187307200653661
property applicant intend,-0.005187307200653661
property applicant,-0.005187307200653661
property,-0.005187307200653661
culture extent,-0.005187307200653661
culture,-0.005187307200653661
credit union use,-0.005187307200653661
credit union,-0.005187307200653661
program come unite,-0.005187307200653661
program come,-0.005187307200653661
program applicant require,-0.005187307200653661
program applicant,-0.005187307200653661
process unite states,-0.005187307200653661
process unite,-0.005187307200653661
currently home investment,-0.005187307200653661
currently home,-0.005187307200653661
currently,-0.005187307200653661
culture extent applicant,-0.005187307200653661
provide applicant financial,-0.005187307200653661
provide applicant,-0.005187307200653661
prison,-0.005187307200653661
pride emotion day,-0.005187307200653661
pride emotion,-0.005187307200653661
pride,-0.005187307200653661
daily telephone contact,-0.005187307200653661
daily telephone,-0.005187307200653661
daily,-0.005187307200653661
dacha vacation house,-0.005187307200653661
dacha vacation,-0.005187307200653661
dacha,-0.005187307200653661
cyber security university,-0.005187307200653661
cyber security,-0.005187307200653661
cyber operation instrument,-0.005187307200653661
cyber operation,-0.005187307200653661
program offer position,-0.005187307200653661
program offer,-0.005187307200653661
testify divorce spouse,-0.005187307200653661
testify divorce,-0.005187307200653661
testify brother approve,-0.005187307200653661
testify brother,-0.005187307200653661
testify applicant mother,-0.005187307200653661
advance technical skills,-0.005187307200653661
advance technical,-0.005187307200653661
advance,-0.005187307200653661
dealership,-0.005187307200653661
day week sell,-0.005187307200653661
day week depend,-0.005187307200653661
day 2009 applicant,-0.005187307200653661
day 2009,-0.005187307200653661
daughter stay home,-0.005187307200653661
daughter stay,-0.005187307200653661
daughter,-0.005187307200653661
years hearing,-0.005187307200653661
private enterprise russian,-0.005187307200653661
private enterprise,-0.005187307200653661
private,-0.005187307200653661
prison conditions arbitrary,-0.005187307200653661
prison conditions,-0.005187307200653661
december 2011 january,-0.005187307200653661
december 2011,-0.005187307200653661
deceased apartment worth,-0.005187307200653661
deceased apartment,-0.005187307200653661
deceased,-0.005187307200653661
death applicant involve,-0.005187307200653661
death applicant,-0.005187307200653661
death,-0.005187307200653661
dealing clients aspect,-0.005187307200653661
dealing clients,-0.005187307200653661
dealing banks dealing,-0.005187307200653661
dealing banks,-0.005187307200653661
dealership applicant borrow,-0.005187307200653661
dealership applicant,-0.005187307200653661
preferr stay home,-0.005187307200653661
preferr stay,-0.005187307200653661
preferr,-0.005187307200653661
dedicated hardworking woman,-0.005187307200653661
dedicated hardworking,-0.005187307200653661
dedicated,-0.005187307200653661
decision citizen live,-0.005187307200653661
decision citizen,-0.005187307200653661
decision,-0.005187307200653661
december 2017 applicant,-0.005187307200653661
december 2017,-0.005187307200653661
december 2015 sor,-0.005187307200653661
december 2015 divorce,-0.005187307200653661
december 2013 march,-0.005187307200653661
december 2013,-0.005187307200653661
political process unite,-0.005187307200653661
political process,-0.005187307200653661
political organization unite,-0.005187307200653661
political organization,-0.005187307200653661
post graduate course,-0.005187307200653661
post graduate,-0.005187307200653661
defense relate,-0.005187307200653661
defense industry intelligence,-0.005187307200653661
defense industry,-0.005187307200653661
defense contractor january,-0.005187307200653661
deep love country,-0.005187307200653661
deep love,-0.005187307200653661
deep,-0.005187307200653661
admit factual allegation,-0.005187307200653661
admit factual,-0.005187307200653661
admit allegation sor,-0.005187307200653661
admit allegation,-0.005187307200653661
admission answer hearing,-0.005187307200653661
admission answer,-0.005187307200653661
000 december,-0.005187307200653661
text week time,-0.005187307200653661
text week,-0.005187307200653661
degree university 2017,-0.005187307200653661
degree university,-0.005187307200653661
degree taxation siberian,-0.005187307200653661
degree taxation,-0.005187307200653661
degree applicant relationship,-0.005187307200653661
000 december 2015,-0.005187307200653661
defense technology environmental,-0.005187307200653661
defense technology,-0.005187307200653661
defense relate industry,-0.005187307200653661
position russian linguist,-0.005187307200653661
position russian,-0.005187307200653661
position abroad student,-0.005187307200653661
position abroad applicant,-0.005187307200653661
depend mom mood,-0.005187307200653661
depend mom,-0.005187307200653661
depend,-0.005187307200653661
department state identify,-0.005187307200653661
department state,-0.005187307200653661
department counsel withdraw,-0.005187307200653661
department counsel,-0.005187307200653661
deny reason question,-0.005187307200653661
deny reason,-0.005187307200653661
deny allegation sor,-0.005187307200653661
deny allegation,-0.005187307200653661
instead doing things,-0.005187307200653661
denied applicant stay,-0.005187307200653661
denied applicant,-0.005187307200653661
denied,-0.005187307200653661
text month talk,-0.005187307200653661
text month,-0.005187307200653661
admission,-0.005187307200653661
admire candor honesty,-0.005187307200653661
admire candor,-0.005187307200653661
admire,-0.005187307200653661
administrative notice russia,-0.005187307200653661
administrative notice,-0.005187307200653661
skills,-0.005187307200653661
think english instead,-0.005187307200653661
think english,-0.005187307200653661
things tr 29,-0.005187307200653661
things tr,-0.005187307200653661
place tr 43,-0.005187307200653661
place tr,-0.005187307200653661
year sportsmanship institute,-0.005187307200653661
pension service gx,-0.005187307200653661
pension service,-0.005187307200653661
pension,-0.005187307200653661
penetration public private,-0.005187307200653661
penetration public,-0.005187307200653661
penetration,-0.005187307200653661
permanent resident applicant,-0.005187307200653661
permanent resident,-0.005187307200653661
permanent,-0.005187307200653661
develope deep love,-0.005187307200653661
develope deep,-0.005187307200653661
years ex,-0.005187307200653661
detention lack judicial,-0.005187307200653661
detention lack,-0.005187307200653661
detention,-0.005187307200653661
things,-0.005187307200653661
additional english class,-0.005187307200653661
additional english,-0.005187307200653661
threat location terrorist,-0.005187307200653661
threat location,-0.005187307200653661
activity direct official,-0.005187307200653661
activity direct,-0.005187307200653661
actively work business,-0.005187307200653661
actively work,-0.005187307200653661
passport expire,-0.005187307200653661
passport,-0.005187307200653661
pass away july,-0.005187307200653661
pass away applicant,-0.005187307200653661
parents tr 25,-0.005187307200653661
parents tr,-0.005187307200653661
parents property applicant,-0.005187307200653661
parents property,-0.005187307200653661
owner ordain,-0.005187307200653661
owner,-0.005187307200653661
owe 32 000,-0.005187307200653661
owe 32,-0.005187307200653661
owe,-0.005187307200653661
disapprove,-0.005187307200653661
disappearance torture including,-0.005187307200653661
disappearance torture,-0.005187307200653661
disappearance,-0.005187307200653661
direct official government,-0.005187307200653661
direct official,-0.005187307200653661
passport expire january,-0.005187307200653661
disapprove applicant believe,-0.005187307200653661
disapprove applicant,-0.005187307200653661
owns worth 16,-0.005187307200653661
owns worth,-0.005187307200653661
owns,-0.005187307200653661
owner ordain minister,-0.005187307200653661
actively,-0.005187307200653661
time year,-0.005187307200653661
time week day,-0.005187307200653661
time week,-0.005187307200653661
time unite state,-0.005187307200653661
time unite,-0.005187307200653661
active duty marine,-0.005187307200653661
acquaintance invest used,-0.005187307200653661
operation,-0.005187307200653661
organizations political organization,-0.005187307200653661
organizations political,-0.005187307200653661
organization unite states,-0.005187307200653661
organization unite,-0.005187307200653661
ordain minister trust,-0.005187307200653661
ordain minister,-0.005187307200653661
old russian linguist,-0.005187307200653661
old russian,-0.005187307200653661
official government interests,-0.005187307200653661
official government,-0.005187307200653661
official,-0.005187307200653661
district inspector russian,-0.005187307200653661
district inspector,-0.005187307200653661
district,-0.005187307200653661
ordain,-0.005187307200653661
opportunities applicant accept,-0.005187307200653661
opportunities applicant,-0.005187307200653661
opportunities,-0.005187307200653661
operation instrument intelligence,-0.005187307200653661
operation instrument,-0.005187307200653661
acquaintance invest,-0.005187307200653661
acquaintance,-0.005187307200653661
accept program come,-0.005187307200653661
accept program,-0.005187307200653661
accept invitation acquaintance,-0.005187307200653661
accept invitation,-0.005187307200653661
dod years,-0.005187307200653661
october 2011 december,-0.005187307200653661
october 2011,-0.005187307200653661
office manager june,-0.005187307200653661
office manager,-0.005187307200653661
offer position russian,-0.005187307200653661
offer position abroad,-0.005187307200653661
dod,-0.005187307200653661
divorce spouse dominate,-0.005187307200653661
divorce spouse,-0.005187307200653661
divorce 2018 tr,-0.005187307200653661
divorce 2018,-0.005187307200653661
obtain graduate certificate,-0.005187307200653661
obtain graduate,-0.005187307200653661
obtain equivalent master,-0.005187307200653661
obtain equivalent,-0.005187307200653661
obtain bachelor degree,-0.005187307200653661
obtain bachelor,-0.005187307200653661
dominate mother preferr,-0.005187307200653661
dominate mother,-0.005187307200653661
dominate,-0.005187307200653661
doing things tr,-0.005187307200653661
doing things,-0.005187307200653661
